idx,frr,quagga,bird,batfish,gobgp,label,output
111137,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
111159,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
111179,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
111180,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111181,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
111182,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
111219,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111236,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111250,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_M,yyyyyynnyy
111257,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
111258,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
111260,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111261,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111262,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
111283,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
111301,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111316,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
111334,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111339,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111341,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
111342,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
111367,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
111388,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111391,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111392,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
111393,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
111418,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111421,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111422,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111439,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111445,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
111446,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
111447,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
111448,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
111449,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
111450,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
111451,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
111452,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
111453,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
111454,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
111455,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMD,yyyyyynnyy
111490,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
111513,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111518,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
111519,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
111520,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111521,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111522,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111523,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
111524,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
111540,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
111556,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_C,yyyyyynnyy
111560,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
111561,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA_D,yyyyyynyyy
111562,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMA_L,yyyyyynnyy
111571,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111572,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111596,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
111597,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
111619,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111620,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111621,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
111640,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_L,yyyyyynnyy
111646,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111649,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
111662,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_C,yyyyyynnyy
111667,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
111672,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111673,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111676,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
111677,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
111684,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111687,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
111691,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111693,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
111748,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_L,yyyyyynnyy
111752,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMA_M,yyyyyynnyy
111756,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
111757,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
111758,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111759,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111760,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111761,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
111762,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
111775,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111780,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111781,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111782,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
111783,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
111805,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
111825,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111851,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
111852,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
111853,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111854,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
111855,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111857,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
111858,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
111866,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_M,yyyyyynnyy
111867,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_LC,yyyyyyynyy
111868,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_MC,yyyyyyynyy
111876,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
111880,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
111882,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMD,yyyyyynnyy
111883,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMD,yyyyyynnyy
111884,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMD,yyyyyynnyy
111932,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
111949,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
111954,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
111955,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
111968,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_LC,yyyyyynnyy
111969,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_MC,yyyyyyynyy
111970,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_D,yyyyyyynyy
111971,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_LD,yyyyyynnyy
111973,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_LM,yyyyyynnyy
111980,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_LC,yyyyyyynyy
111981,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_MC,yyyyyyynyy
111990,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMD,yyyyyynnyy
111991,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMD,yyyyyyynyy
111992,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMD,yyyyyyynyy
112004,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
112009,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMA_M,yyyyyynnyy
112013,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
112015,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
112029,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_C,yyyyyynnyy
112035,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
112036,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
112037,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
112038,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
112039,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
112040,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
112041,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
112042,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
112056,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
112060,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMA_M,yyyyyynnyy
112064,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
112065,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
112066,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
112067,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
112068,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
112069,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
112076,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMCA,yyyyyynyyy
112077,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_M,yyyyyynnyy
112078,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_LC,yyyyyynnyy
112079,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_MC,yyyyyyynyy
112089,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
112090,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
112091,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
112093,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
112097,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MCA_D,yyyyyyynyy
112098,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MCA_D,yyyyyyynyy
112099,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MCA_D,yyyyyyynyy
112107,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MC_LMD,yyyyyyynyy
117213,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
117260,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
117278,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
117425,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
117435,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
117453,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
117503,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
117522,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
117532,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
117730,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
117757,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMC_C,yyyyyyynyy
117766,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LMC,yyyyyyynyy
117878,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
117921,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
118026,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118027,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
118073,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
118085,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
118101,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118103,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_M,yyyyyynnyy
118192,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118193,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
118362,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
118457,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
118458,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
118512,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118525,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118567,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118589,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMC,yyyyyynyyy
118592,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
118593,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
118594,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
118606,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
118729,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
118772,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
118793,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
118811,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118827,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118869,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118932,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118952,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
118953,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
119004,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119075,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
119076,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
119089,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119159,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMC_D,yyyyyyynyy
119165,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMA_C,yyyyyyynyy
119170,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
119171,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
119172,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
119175,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LMC,yyyyyyynyy
119218,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LC,yyyyyynnyy
119219,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
119239,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLMC_M,yyyyyynnyy
119244,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMA,yyyyyynyyy
119245,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
119248,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LMC,yyyyyynnyy
119263,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119266,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LM,yyyyyynnyy
119300,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
119419,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119511,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
119543,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
119544,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
119546,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
119665,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
119666,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
119711,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119778,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
119779,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
119780,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
119820,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119857,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
119858,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
119908,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119966,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
119988,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
119989,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
120007,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120098,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
120099,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
120100,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
120121,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMC,yyyyyynyyy
120125,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
120127,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_M,yyyyyynnyy
120144,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
120145,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120163,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120165,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120166,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120167,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120168,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LD,yyyyyyynyy
120169,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MD,yyyyyyynyy
120192,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMC_LC,yyyyyyynyy
120193,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMC_MC,yyyyyyynyy
120201,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMA_C,yyyyyyynyy
120205,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120206,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120207,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120209,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MD,yyyyyyynyy
120318,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
120424,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120425,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120442,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
120462,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
120489,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMA,yyyyyynyyy
120490,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120491,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120492,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
120508,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120561,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120651,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
120654,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LMC,yyyyyyynyy
120668,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
120669,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
120733,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120752,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
120772,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
120793,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMC,yyyyyynyyy
120797,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LC,yyyyyynnyy
120798,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_MC,yyyyyynnyy
120813,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120815,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_M,yyyyyynnyy
120816,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LM,yyyyyynnyy
120834,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
120905,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
120916,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
120937,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
120959,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
120982,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMA,yyyyyynyyy
120984,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
120985,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
120997,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
121030,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
